,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
7,2010,Cardano,ADA,cardano,559,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34277702081.605,,8,,,,2022-08-24T19:51:00.000Z,0.46594844181899187,504912587.95092595,-12.8316,0.45123207,1.05127918,-13.40183397,-3.67713954,-4.59305379,-3.77090156,15720647765.402576,1.5036,20967679881.85,,2022-08-24T19:51:00.000Z,,,,,,2022-08-24 19:52:49.512207
8,5426,Solana,SOL,solana,368,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,349250834.66365105,511616946.142289,,9,,,,2022-08-24T19:51:00.000Z,36.10666791529703,909798837.4172076,-0.1267,0.67825046,2.10504062,-11.53108799,-3.72163413,-10.40309999,-18.73191882,12610283906.340757,1.2054,18472783174.2,,2022-08-24T19:51:00.000Z,,,,,,2022-08-24 19:52:49.512207
9,74,Dogecoin,DOGE,dogecoin,554,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-08-24T19:51:00.000Z,0.0693384654558937,334222233.2149642,-5.4076,0.20625589,1.39629804,-15.56948927,8.92122699,2.86535304,-12.05612434,9199187207.415222,0.8798,9199187207.42,,2022-08-24T19:51:00.000Z,,,,,,2022-08-24 19:52:49.512207
10,6636,Polkadot,DOT,polkadot-new,402,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1125884507.0162828,1225714258.1704626,,11,904869778.0,6988622576.317056,,2022-08-24T19:51:00.000Z,7.723346216472992,312000048.8922167,-12.6775,0.54921441,1.4103885,-8.1550319,11.86526508,-3.3836417,-16.17093314,8695595847.449768,0.8313,9466615578.32,,2022-08-24T19:51:00.000Z,,,,,,2022-08-24 19:52:49.512207
11,5994,Shiba Inu,SHIB,shiba-inu,405,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,12,,,,2022-08-24T19:51:00.000Z,1.3336070586077635e-05,393090457.6855018,-4.6903,0.44382443,1.31505089,-13.31544979,21.60999507,16.04283165,23.24789417,7322346643.317592,0.7003,7864747992.61,,2022-08-24T19:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-08-24 19:52:49.512207
12,4943,Dai,DAI,multi-collateral-dai,1267,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6962837631.8760805,6962837631.8760805,,13,,,,2022-08-24T19:51:00.000Z,1.0000997985285842,406835961.91738087,-12.2719,0.05305427,0.04481995,0.10813213,0.08125125,-0.01680555,-0.06697651,6963532512.826512,0.6659,6963532512.83,,2022-08-24T19:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-08-24 19:52:49.512207
13,3890,Polygon,MATIC,polygon,469,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",10000000000.0,8042124673.28493,10000000000.0,,14,,,,2022-08-24T19:51:00.000Z,0.8381862367480337,331069839.5322241,-14.5023,0.90840727,1.3585749,-6.78093915,4.37626053,40.39439539,38.24545638,6740798215.359206,0.6444,8381862367.48,,2022-08-24T19:51:00.000Z,,,,,,2022-08-24 19:52:49.512207
14,5805,Avalanche,AVAX,avalanche,306,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,285031245.3713636,404229626.49901325,,15,,,,2022-08-24T19:51:00.000Z,23.566202020865692,358745822.80629873,-21.413,1.20710569,1.12278056,-9.99184505,10.04976809,15.63241855,-3.4371473,6717103910.680493,0.6425,16967665455.02,,2022-08-24T19:51:00.000Z,,,,,,2022-08-24 19:52:49.512207
0,1,Bitcoin,BTC,bitcoin,9703,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19130900.0,19130900.0,,1,,,,2022-08-24T19:52:00.000Z,21756.30640948948,32002365436.37868,-1.0666,0.39088374,1.15774717,-6.66504726,0.09153613,2.65338146,-26.17969605,416217722289.3023,39.8091,456882434599.28,,2022-08-24T19:52:00.000Z,,,,,,2022-08-24 19:53:49.939838
1,1027,Ethereum,ETH,ethereum,6042,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,122095544.499,122095544.499,,2,,,,2022-08-24T19:52:00.000Z,1682.7354883971689,16959998517.891472,-9.4358,0.85440369,1.98518634,-8.56868855,14.01282018,39.60983732,-8.33522358,205454505703.64304,19.6505,205454505703.64,,2022-08-24T19:52:00.000Z,,,,,,2022-08-24 19:53:49.939838
2,825,Tether,USDT,tether,38806,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,67549555015.62651,69157777033.00569,,3,,,,2022-08-24T19:52:00.000Z,1.0000170451174228,48749714876.64573,-7.9813,0.00041473,0.00474127,-0.00497246,-0.0004018,0.04666283,0.1025133,67550706405.72361,6.4599,69158955835.44,,2022-08-24T19:52:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-08-24 19:53:49.939838
3,3408,USD Coin,USDC,usd-coin,5945,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,52274835083.95328,52274835083.95328,,4,,,,2022-08-24T19:52:00.000Z,0.9999607244887548,7357529319.286359,35.0918,0.00197917,0.00404538,0.00212333,0.00078014,-0.00060764,-0.01419643,52272781963.0801,4.9996,52272781963.08,,2022-08-24T19:52:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-08-24 19:53:49.939838
4,1839,BNB,BNB,bnb,1088,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,5,,,,2022-08-24T19:52:00.000Z,299.3069916139111,941645810.7404903,-15.082,0.33860254,0.29934538,-2.80351453,18.98403141,27.05797591,-3.4568862,48289370252.07602,4.6186,59861398322.78,,2022-08-24T19:52:00.000Z,,,,,,2022-08-24 19:53:49.939838
5,4687,Binance USD,BUSD,binance-usd,4879,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,19080569131.069256,19080569131.069256,,6,,,,2022-08-24T19:52:00.000Z,0.999702525007725,4791396879.619907,-1.2783,-0.02907121,-0.0266625,-0.01463946,-0.11536824,-0.13225978,-0.07010474,19074893138.91439,1.8236,19074893138.91,,2022-08-24T19:52:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-08-24 19:53:49.939838
6,52,XRP,XRP,xrp,807,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,49537223666.0,99989330486.0,,7,,,,2022-08-24T19:52:00.000Z,0.35003784891200673,933756089.3843188,-1.3379,0.92284306,1.37979024,-7.25667275,2.54711999,-2.73059309,-10.91486144,17339903213.11959,1.6585,35003784891.2,,2022-08-24T19:52:00.000Z,,,,,,2022-08-24 19:53:49.939838
7,2010,Cardano,ADA,cardano,559,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34277702081.605,,8,,,,2022-08-24T19:52:00.000Z,0.465517115632998,504888801.5378825,-12.7992,0.39286913,1.01440161,-13.49890962,-3.87051332,-4.67926031,-3.79971117,15706095238.913738,1.5022,20948270203.48,,2022-08-24T19:52:00.000Z,,,,,,2022-08-24 19:53:49.939838
8,5426,Solana,SOL,solana,368,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,349250834.66365105,511616946.142289,,9,,,,2022-08-24T19:52:00.000Z,36.05742658416504,910420854.3466487,-0.0418,0.54122231,1.99887919,-11.68853649,-4.01266572,-10.55756244,-18.8338779,12593086330.342962,1.2045,18447590474.74,,2022-08-24T19:52:00.000Z,,,,,,2022-08-24 19:53:49.939838
9,74,Dogecoin,DOGE,dogecoin,554,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-08-24T19:52:00.000Z,0.06930906751411346,334224268.3254959,-5.407,0.18617238,1.38924062,-15.58194907,8.78886517,2.85839568,-12.05888213,9195286960.010393,0.8795,9195286960.01,,2022-08-24T19:52:00.000Z,,,,,,2022-08-24 19:53:49.939838
10,6636,Polkadot,DOT,polkadot-new,402,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1125884507.0162828,1225714258.1704626,,11,904869778.0,6984534133.493053,,2022-08-24T19:52:00.000Z,7.71882794995177,312000048.8922167,-12.6775,0.51090615,1.38958062,-8.24609429,11.69962187,-3.50964146,-16.15006608,8690508801.174953,0.8308,9461077474.62,,2022-08-24T19:52:00.000Z,,,,,,2022-08-24 19:53:49.939838
11,5994,Shiba Inu,SHIB,shiba-inu,405,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,12,,,,2022-08-24T19:52:00.000Z,1.3324858595706695e-05,393053668.991582,-4.6652,0.39681479,1.2275333,-13.41570453,21.47249805,16.01059976,23.20538759,7316190551.121794,0.6997,7858135889.13,,2022-08-24T19:52:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-08-24 19:53:49.939838
12,4943,Dai,DAI,multi-collateral-dai,1267,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6962837631.8760805,6962837631.8760805,,13,,,,2022-08-24T19:52:00.000Z,1.0000562539389646,418865985.53218,-10.3626,0.05505386,0.03788499,0.10055767,0.05164931,-0.04053273,-0.05687022,6963229318.919245,0.6659,6963229318.92,,2022-08-24T19:52:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-08-24 19:53:49.939838
13,3890,Polygon,MATIC,polygon,469,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",10000000000.0,8042124673.28493,10000000000.0,,14,,,,2022-08-24T19:52:00.000Z,0.8370414517839967,331000908.8953339,-14.5551,0.78418376,1.23438947,-6.9121476,4.02160564,40.23814083,38.18249821,6731591711.954318,0.6435,8370414517.84,,2022-08-24T19:52:00.000Z,,,,,,2022-08-24 19:53:49.939838
14,5805,Avalanche,AVAX,avalanche,306,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,285031245.3713636,404229626.49901325,,15,,,,2022-08-24T19:52:00.000Z,23.558000972510783,359322246.4250504,-21.2206,1.23497513,1.12359351,-10.04644014,9.72516117,15.57598717,-3.29133991,6714766355.654543,0.6422,16961760700.21,,2022-08-24T19:52:00.000Z,,,,,,2022-08-24 19:53:49.939838
0,1,Bitcoin,BTC,bitcoin,9703,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19130900.0,19130900.0,,1,,,,2022-08-24T19:53:00.000Z,21751.78690703072,31992196968.02993,-1.0732,0.36932483,1.13598119,-6.67754609,-0.04875955,2.65656047,-26.17021803,416131260139.714,39.8009,456787525047.65,,2022-08-24T19:53:00.000Z,,,,,,2022-08-24 19:54:50.340717
1,1027,Ethereum,ETH,ethereum,6042,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,122095544.499,122095544.499,,2,,,,2022-08-24T19:53:00.000Z,1681.9618163543919,16959202093.438276,-9.4319,0.82213069,1.92831736,-8.59958486,13.69662861,39.58028691,-8.33904091,205360043794.31653,19.6414,205360043794.32,,2022-08-24T19:53:00.000Z,,,,,,2022-08-24 19:54:50.340717
2,825,Tether,USDT,tether,38806,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,67549555015.62651,69157777033.00569,,3,,,,2022-08-24T19:53:00.000Z,1.0000135115330557,48762730007.982414,-7.9568,0.00234578,0.00437222,-0.00421147,-0.00075788,0.04557053,0.10125976,67550467713.672005,6.4599,69158711460.6,,2022-08-24T19:53:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-08-24 19:54:50.340717
3,3408,USD Coin,USDC,usd-coin,5945,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,52274835083.95328,52274835083.95328,,4,,,,2022-08-24T19:53:00.000Z,0.9999514090860356,7360888437.756189,35.1535,0.00099356,-0.00090765,-0.00052887,-0.00513443,0.00049595,-0.01511903,52272295001.93921,4.9996,52272295001.94,,2022-08-24T19:53:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-08-24 19:54:50.340717
4,1839,BNB,BNB,bnb,1088,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,5,,,,2022-08-24T19:53:00.000Z,299.25072148060644,941961210.0952119,-15.0435,0.32267952,0.27766652,-2.81998891,18.87424719,27.06513816,-3.43901266,48280291782.887474,4.6177,59850144296.12,,2022-08-24T19:53:00.000Z,,,,,,2022-08-24 19:54:50.340717
5,4687,Binance USD,BUSD,binance-usd,4879,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,19080569131.069256,19080569131.069256,,6,,,,2022-08-24T19:53:00.000Z,0.999724241939314,4791414505.84571,-1.2584,-0.02701958,-0.02060717,-0.0150583,-0.11061982,-0.12782184,-0.06858782,19075307510.328888,1.8248,19075307510.33,,2022-08-24T19:53:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-08-24 19:54:50.340717
6,52,XRP,XRP,xrp,807,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,49537223666.0,99989330486.0,,7,,,,2022-08-24T19:53:00.000Z,0.34997453020673763,934041111.3366758,-1.2484,0.90764237,1.36774434,-7.27072824,2.48453909,-2.74973477,-10.91948509,17336766580.254436,1.6582,34997453020.67,,2022-08-24T19:53:00.000Z,,,,,,2022-08-24 19:54:50.340717
7,2010,Cardano,ADA,cardano,559,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34277702081.605,,8,,,,2022-08-24T19:53:00.000Z,0.4654749192093475,504914582.15190464,-12.7964,0.37998193,1.00531959,-13.50765372,-3.96232806,-4.67667476,-3.79758087,15704671572.572931,1.5021,20946371364.42,,2022-08-24T19:53:00.000Z,,,,,,2022-08-24 19:54:50.340717
8,5426,Solana,SOL,solana,368,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,349250834.66365105,511616946.142289,,9,,,,2022-08-24T19:53:00.000Z,36.04794558673483,910426799.7869812,-0.031,0.51454794,1.95443856,-11.69927877,-4.15232482,-10.55298411,-18.80090938,12589775084.077017,1.2041,18442739835.79,,2022-08-24T19:53:00.000Z,,,,,,2022-08-24 19:54:50.340717
9,74,Dogecoin,DOGE,dogecoin,554,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-08-24T19:53:00.000Z,0.06929655966204269,334124309.21452355,-5.44,0.16771621,1.3687758,-15.58397347,8.71606539,2.85361642,-12.05759358,9193627533.716413,0.8793,9193627533.72,,2022-08-24T19:53:00.000Z,,,,,,2022-08-24 19:54:50.340717
10,6636,Polkadot,DOT,polkadot-new,402,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1125884507.0162828,1225714258.1704626,,11,904869778.0,6982339976.111485,,2022-08-24T19:53:00.000Z,7.71640311774396,311760387.16271347,-12.73,0.47291085,1.35566336,-8.25307942,11.56965467,-3.5183929,-16.14672147,8687778720.160067,0.8311,9458105323.21,,2022-08-24T19:53:00.000Z,,,,,,2022-08-24 19:54:50.340717
